Track Number,Latitude,Longitude,Date and Time
Track 00,53.34051936,-6.286110795,06/02/2013 0:00
Track 00,53.3404403,-6.28614778,06/02/2013 5:30
Track 00,53.33996191,-6.285842938,06/02/2013 5:31
Track 00,53.34046522,-6.284502104,06/02/2013 5:32
Track 00,53.34067339,-6.283400702,06/02/2013 5:33
Track 00,53.34059687,-6.283226946,06/02/2013 5:35
Track 00,53.3410639,-6.282068093,06/02/2013 5:36
Track 00,53.34103255,-6.281760753,06/02/2013 5:37
Track 00,53.34099431,-6.281371916,06/02/2013 5:39
Track 00,53.34093184,-6.281127897,06/02/2013 5:40
Track 00,53.3407272,-6.281072507,06/02/2013 5:41
Track 00,53.34086737,-6.28048881,06/02/2013 5:43
Track 00,53.34103211,-6.279825489,06/02/2013 5:44
Track 00,53.34128854,-6.278602385,06/02/2013 5:45
Track 00,53.34056412,-6.278225062,06/02/2013 5:47
Track 00,53.34043666,-6.278075448,06/02/2013 5:48
Track 00,53.34052502,-6.277431223,06/02/2013 5:49
Track 00,53.34058215,-6.277105842,06/02/2013 5:50
Track 00,53.34076319,-6.276089939,06/02/2013 5:52
Track 00,53.34087995,-6.275569422,06/02/2013 5:53
Track 00,53.34100597,-6.274565807,06/02/2013 5:54
Track 00,53.34047874,-6.274153286,06/02/2013 5:56
Track 00,53.34063348,-6.273025019,06/02/2013 5:57
Track 00,53.34057269,-6.272921093,06/02/2013 5:58
Track 00,53.34060245,-6.272279443,06/02/2013 6:00
Track 00,53.34058535,-6.271702291,06/02/2013 6:01
Track 00,53.34058868,-6.270608034,06/02/2013 6:02
Track 00,53.34060045,-6.269985838,06/02/2013 6:03
Track 00,53.34066178,-6.269183647,06/02/2013 6:05
Track 00,53.34078086,-6.268397194,06/02/2013 6:06
Track 00,53.34075016,-6.26811376,06/02/2013 6:07
Track 00,53.34096983,-6.267204213,06/02/2013 6:09
Track 00,53.34070615,-6.266365469,06/02/2013 6:10
Track 00,53.34070045,-6.265577731,06/02/2013 6:11
Track 00,53.34066518,-6.264577781,06/02/2013 6:13
Track 00,53.3401951,-6.263691878,06/02/2013 6:14
Track 00,53.34059004,-6.263449909,06/02/2013 6:15
Track 00,53.34008092,-6.260734423,06/02/2013 6:16
Track 00,53.33956704,-6.258701685,06/02/2013 6:18
Track 00,53.33895002,-6.256497808,06/02/2013 6:19
Track 00,53.33858694,-6.255330778,06/02/2013 6:20
Track 00,53.33836405,-6.254639543,06/02/2013 6:22
Track 00,53.33814097,-6.253427425,06/02/2013 6:23
Track 00,53.33847755,-6.253258735,06/02/2013 6:24
