Track Number,Latitude,Longitude,Date and Time
Track 01,53.34579104502171,-6.269791486682795,09/02/2013 00:00
Track 01,53.34587328966432,-6.26971894692024,09/02/2013 04:59
Track 01,53.34621291122904,-6.269983612610774,09/02/2013 05:02
Track 01,53.34638296615482,-6.270010491618017,09/02/2013 05:05
Track 01,53.346502155561524,-6.270094777336637,09/02/2013 05:08
Track 01,53.34710188770511,-6.270240317479727,09/02/2013 05:11
Track 01,53.3482735734855,-6.270387216777512,09/02/2013 05:15
Track 01,53.349210528784575,-6.270615676128116,09/02/2013 05:18
Track 01,53.349373069832,-6.269823800332486,09/02/2013 05:21
Track 01,53.34946162631631,-6.269114111614861,09/02/2013 05:24
Track 01,53.34963349922907,-6.269211103126835,09/02/2013 05:27
Track 01,53.34979652484198,-6.268581449765481,09/02/2013 05:30
Track 01,53.349924352290294,-6.268174277037908,09/02/2013 05:33
Track 01,53.34997101046074,-6.267888333506167,09/02/2013 05:36
Track 01,53.35013569378863,-6.267134232926855,09/02/2013 05:39
Track 01,53.35035232311445,-6.266449109233895,09/02/2013 05:42
Track 01,53.350922663517146,-6.264777239786486,09/02/2013 05:45
Track 01,53.35099336818542,-6.264506175080348,09/02/2013 05:48
Track 01,53.3513058916234,-6.263668593957404,09/02/2013 05:51
Track 01,53.35183751114451,-6.262938513880935,09/02/2013 05:54
Track 01,53.35197213551665,-6.262789801534902,09/02/2013 05:58
Track 01,53.35200602165596,-6.262563019537949,09/02/2013 06:01
Track 01,53.35210896052352,-6.26235593237202,09/02/2013 06:04
Track 01,53.352523058331705,-6.261612546954272,09/02/2013 06:07
Track 01,53.352634945069894,-6.261323638912645,09/02/2013 06:10
Track 01,53.35277914596726,-6.2611539758008545,09/02/2013 06:13
Track 01,53.353206854714784,-6.260074964392186,09/02/2013 06:16
Track 01,53.353403019558094,-6.259621284794017,09/02/2013 06:19
Track 01,53.353502747195385,-6.259442520104174,09/02/2013 06:22
Track 01,53.354053502242216,-6.2601162833526764,09/02/2013 06:25
Track 01,53.354079152762516,-6.2601222726552495,09/02/2013 09:28
Track 01,53.35356302046041,-6.259376685341428,09/02/2013 09:31
Track 01,53.35339677199012,-6.259634698924023,09/02/2013 09:33
Track 01,53.35270279077191,-6.259273455688097,09/02/2013 09:35
Track 01,53.352354706700964,-6.259195213060863,09/02/2013 09:38
Track 01,53.351598061227406,-6.258842827957101,09/02/2013 09:40
Track 01,53.35127708921251,-6.2587277408740025,09/02/2013 09:42
