Track Number,Latitude,Longitude,Date and Time
Track 01,53.35590597,-6.248969188,06/02/2013 0:00
Track 01,53.35595505,-6.249046516,06/02/2013 5:13
Track 01,53.35614057,-6.248655786,06/02/2013 5:15
Track 01,53.35593852,-6.248309271,06/02/2013 5:17
Track 01,53.3556692,-6.248016744,06/02/2013 5:19
Track 01,53.35561488,-6.247977604,06/02/2013 5:21
Track 01,53.35523239,-6.247294346,06/02/2013 5:23
Track 01,53.35493687,-6.246964871,06/02/2013 5:26
Track 01,53.35467064,-6.246657841,06/02/2013 5:28
Track 01,53.35325478,-6.248256361,06/02/2013 5:30
Track 01,53.35285258,-6.248828156,06/02/2013 5:32
Track 01,53.35202583,-6.249726224,06/02/2013 5:34
Track 01,53.35182089,-6.249694841,06/02/2013 5:36
Track 01,53.35137606,-6.250091026,06/02/2013 5:38
Track 01,53.35017653,-6.250640146,06/02/2013 5:40
Track 01,53.3498449,-6.250923477,06/02/2013 5:42
Track 01,53.34976799,-6.251062163,06/02/2013 5:44
Track 01,53.34960175,-6.25131133,06/02/2013 5:46
Track 01,53.34901893,-6.251553079,06/02/2013 5:48
Track 01,53.34832079,-6.251561792,06/02/2013 5:50
Track 01,53.34827247,-6.25158309,06/02/2013 5:52
Track 01,53.34740606,-6.251880273,06/02/2013 5:54
Track 01,53.34685531,-6.251913091,06/02/2013 5:56
Track 01,53.34662747,-6.252000271,06/02/2013 5:59
Track 01,53.34634855,-6.252055424,06/02/2013 6:01
Track 01,53.34580478,-6.252128919,06/02/2013 6:03
Track 01,53.34522262,-6.252216919,06/02/2013 6:05
Track 01,53.34473481,-6.252231589,06/02/2013 6:07
Track 01,53.34465708,-6.251455508,06/02/2013 6:09
Track 01,53.34417475,-6.249607515,06/02/2013 6:11
Track 01,53.34384578,-6.249455461,06/02/2013 6:13
Track 01,53.34206375,-6.25060164,06/02/2013 6:15
Track 01,53.3420899,-6.251241253,06/02/2013 6:17
Track 01,53.3422128,-6.251567465,06/02/2013 6:19
Track 01,53.34188217,-6.252451398,06/02/2013 6:21
Track 01,53.34160876,-6.25212475,06/02/2013 6:23
Track 01,53.3412197,-6.250719722,06/02/2013 6:25
Track 01,53.33985982,-6.252067966,06/02/2013 6:27
Track 01,53.33974282,-6.25204345,06/02/2013 10:30
Track 01,53.33944117,-6.252280734,06/02/2013 10:34
Track 01,53.33894368,-6.252774447,06/02/2013 10:38
Track 01,53.33846503,-6.253287536,06/02/2013 10:42
Track 01,53.33813804,-6.253513703,06/02/2013 10:46
Track 01,53.33845409,-6.254624183,06/02/2013 10:50
Track 01,53.33865153,-6.25541324,06/02/2013 10:55
Track 01,53.33901725,-6.256486521,06/02/2013 10:59
Track 01,53.33949936,-6.258744481,06/02/2013 11:03
Track 01,53.34001689,-6.260731775,06/02/2013 11:07
Track 01,53.34057759,-6.263415331,06/02/2013 11:11
Track 01,53.34083839,-6.263339522,06/02/2013 11:15
Track 01,53.34122591,-6.264089214,06/02/2013 11:20
Track 01,53.3414777,-6.265353784,06/02/2013 11:24
Track 01,53.34147907,-6.26589061,06/02/2013 11:28
Track 01,53.34143798,-6.266474716,06/02/2013 11:32
Track 01,53.34109241,-6.266960772,06/02/2013 11:36
Track 01,53.34246636,-6.268483982,06/02/2013 11:41
Track 01,53.34211584,-6.26996964,06/02/2013 11:45
Track 01,53.34324179,-6.269850639,06/02/2013 11:49
Track 01,53.34320562,-6.269852673,06/02/2013 13:23
Track 01,53.34329817,-6.270220917,06/02/2013 13:27
Track 01,53.34362586,-6.270004597,06/02/2013 13:30
Track 01,53.34369779,-6.270113674,06/02/2013 13:34
Track 01,53.34356548,-6.271782362,06/02/2013 13:37
Track 01,53.34386063,-6.271833807,06/02/2013 13:41
Track 01,53.34423101,-6.271839254,06/02/2013 13:44
Track 01,53.34496869,-6.272029694,06/02/2013 13:48
Track 01,53.34564795,-6.272142938,06/02/2013 13:51
Track 01,53.34659491,-6.272511294,06/02/2013 13:55
Track 01,53.34687445,-6.272907742,06/02/2013 13:58
Track 01,53.34803819,-6.273356383,06/02/2013 14:02
Track 01,53.34840179,-6.273519197,06/02/2013 14:05
Track 01,53.34876948,-6.273464012,06/02/2013 14:09
Track 01,53.34930013,-6.273513609,06/02/2013 14:12
Track 01,53.34955412,-6.273539755,06/02/2013 14:16
Track 01,53.3501409,-6.273584885,06/02/2013 14:19
Track 01,53.3500961,-6.274542037,06/02/2013 14:23
Track 01,53.34994607,-6.275747581,06/02/2013 14:26
Track 01,53.34981749,-6.276794122,06/02/2013 14:29
Track 01,53.3497682,-6.277788688,06/02/2013 14:33
Track 01,53.34986316,-6.279811039,06/02/2013 14:36
Track 01,53.35000782,-6.281719425,06/02/2013 14:40
Track 01,53.35041775,-6.281811907,06/02/2013 14:43
Track 01,53.35051612,-6.281787815,06/02/2013 14:47
Track 01,53.35094017,-6.282320132,06/02/2013 14:50
Track 01,53.35243488,-6.283938568,06/02/2013 14:54
Track 01,53.35291012,-6.284561027,06/02/2013 14:57
Track 01,53.35330206,-6.285315897,06/02/2013 15:01
Track 01,53.3549108,-6.287205043,06/02/2013 15:04
Track 01,53.35554993,-6.28762131,06/02/2013 15:08
Track 01,53.35719001,-6.28881772,06/02/2013 15:11
Track 01,53.35732895,-6.288255694,06/02/2013 15:15
Track 01,53.35758392,-6.287301332,06/02/2013 15:18
Track 01,53.3575874,-6.287349683,06/02/2013 18:22
Track 01,53.35787251,-6.285407049,06/02/2013 18:24
Track 01,53.35870997,-6.282373966,06/02/2013 18:26
Track 01,53.35898263,-6.281573129,06/02/2013 18:28
Track 01,53.35915328,-6.2806583,06/02/2013 18:30
Track 01,53.3594054,-6.279969636,06/02/2013 18:32
Track 01,53.35968131,-6.279034978,06/02/2013 18:34
Track 01,53.36005814,-6.277490806,06/02/2013 18:36
Track 01,53.35976521,-6.277322271,06/02/2013 18:37
Track 01,53.35949249,-6.277049875,06/02/2013 18:39
Track 01,53.35955763,-6.276689777,06/02/2013 18:41
Track 01,53.35975627,-6.27625534,06/02/2013 18:43
Track 01,53.35918918,-6.275922259,06/02/2013 18:45
Track 01,53.35903503,-6.275489644,06/02/2013 18:47
Track 01,53.35882869,-6.273872865,06/02/2013 18:49
