Track Number,Latitude,Longitude,Date and Time
Track 00,53.345697678353474,-6.250364419298636,09/02/2013 00:00
Track 00,53.345616180305285,-6.2503715422061354,09/02/2013 05:07
Track 00,53.345632165923774,-6.249705502999879,09/02/2013 05:11
Track 00,53.345656500918466,-6.249331662622036,09/02/2013 05:14
Track 00,53.34556921365865,-6.248890414925526,09/02/2013 05:17
Track 00,53.345477276282196,-6.248433795166905,09/02/2013 05:20
Track 00,53.34534244725242,-6.247993597236068,09/02/2013 05:24
Track 00,53.34516375909591,-6.247668922459082,09/02/2013 05:27
Track 00,53.3448368382422,-6.247096493179732,09/02/2013 05:30
Track 00,53.34437503368686,-6.246858727076788,09/02/2013 05:33
Track 00,53.34358083987883,-6.246446970412652,09/02/2013 05:36
Track 00,53.3431519697564,-6.2463571998821195,09/02/2013 05:40
Track 00,53.34303461286717,-6.2463472427369995,09/02/2013 05:43
Track 00,53.34256101397124,-6.24631779886713,09/02/2013 05:46
Track 00,53.34206448188668,-6.246178058292874,09/02/2013 05:49
Track 00,53.34141987894367,-6.246272052762545,09/02/2013 05:52
Track 00,53.3411707385699,-6.245417570646035,09/02/2013 05:56
Track 00,53.34103970836767,-6.244883705622101,09/02/2013 05:59
Track 00,53.34035327153537,-6.2453574171331905,09/02/2013 06:02
Track 00,53.34025381450494,-6.245130581200544,09/02/2013 06:05
Track 00,53.34001169411951,-6.244337635277871,09/02/2013 06:08
Track 00,53.339652663732984,-6.244699573019101,09/02/2013 06:12
Track 00,53.339574623678246,-6.244704543379827,09/02/2013 09:15
Track 00,53.3399780492414,-6.244288197541631,09/02/2013 09:16
Track 00,53.340240860862856,-6.24404795266588,09/02/2013 09:18
Track 00,53.34057067330011,-6.243593226968528,09/02/2013 09:20
Track 00,53.34039517263554,-6.243189970375375,09/02/2013 09:21
Track 00,53.34107039584444,-6.242609870318633,09/02/2013 09:23
Track 00,53.34094604170719,-6.241530313670524,09/02/2013 09:25
Track 00,53.34120859374358,-6.241465230621112,09/02/2013 09:26
Track 00,53.34177585372257,-6.241267042016736,09/02/2013 09:28
Track 00,53.34197025927014,-6.241265994961052,09/02/2013 09:29
Track 00,53.34272674141102,-6.241137336643454,09/02/2013 09:31
Track 00,53.344219458083444,-6.240883032277085,09/02/2013 09:33
Track 00,53.344465838142305,-6.240855345509667,09/02/2013 09:34
Track 00,53.34447290664435,-6.24072688033483,09/02/2013 09:36
Track 00,53.345653084722834,-6.240482646960585,09/02/2013 09:38
Track 00,53.346178861313724,-6.240402447148653,09/02/2013 09:39
Track 00,53.346326006027866,-6.241218894924304,09/02/2013 09:41
Track 00,53.34645548697918,-6.241330045731521,09/02/2013 09:43
Track 00,53.34758871386546,-6.241044668856508,09/02/2013 09:44
Track 00,53.34784729387325,-6.241186590353675,09/02/2013 09:46
Track 00,53.3481059566994,-6.241108369414428,09/02/2013 09:47
Track 00,53.3491507210558,-6.240888467604868,09/02/2013 09:49
Track 00,53.35011312740274,-6.240816129278453,09/02/2013 09:51
Track 00,53.3503620873763,-6.2407526733822305,09/02/2013 09:52
Track 00,53.350594529140594,-6.241052828735362,09/02/2013 09:54
Track 00,53.35132900366909,-6.2419738361740045,09/02/2013 09:56
Track 00,53.351457352537096,-6.2422679482908885,09/02/2013 09:57
Track 00,53.35159009096226,-6.242413785534628,09/02/2013 09:59
Track 00,53.35182972442032,-6.242713586799763,09/02/2013 10:00
Track 00,53.35193859809857,-6.242834234946872,09/02/2013 10:02
Track 00,53.35197411124054,-6.242953317710872,09/02/2013 10:04
Track 00,53.35220435899223,-6.243171623499282,09/02/2013 10:05
Track 00,53.35234269325904,-6.243470529566252,09/02/2013 10:07
Track 00,53.35306488410331,-6.244487311215609,09/02/2013 10:09
Track 00,53.35377135984196,-6.245498707520374,09/02/2013 10:10
Track 00,53.35432587389217,-6.246144668355018,09/02/2013 10:12
Track 00,53.35471242003191,-6.246685429590148,09/02/2013 10:13
Track 00,53.35497416584021,-6.246356337083528,09/02/2013 10:15
Track 00,53.35507427159281,-6.24630043697203,09/02/2013 10:17
Track 00,53.35522486325263,-6.246087571351062,09/02/2013 10:18
Track 00,53.35564485816005,-6.245631990524167,09/02/2013 10:20
Track 00,53.35574904265196,-6.245413292179506,09/02/2013 10:22
Track 00,53.356034882116425,-6.24509973597513,09/02/2013 10:23
Track 00,53.35620786569735,-6.244705694935942,09/02/2013 10:25
Track 00,53.356442234854605,-6.244503472182011,09/02/2013 10:27
Track 00,53.356710062125515,-6.243998586630532,09/02/2013 10:28
Track 00,53.35685316727789,-6.243791818284332,09/02/2013 10:30
Track 00,53.35717886795891,-6.243318799778717,09/02/2013 10:31
Track 00,53.357519060358534,-6.242778081248392,09/02/2013 10:33
Track 00,53.35780948201062,-6.24223954558314,09/02/2013 10:35
Track 00,53.35788997799352,-6.242127218798015,09/02/2013 10:36
Track 00,53.35828071614385,-6.241676763192689,09/02/2013 10:38
Track 00,53.35860594058408,-6.241139418365165,09/02/2013 10:40
Track 00,53.35880915599256,-6.240915099851726,09/02/2013 10:41
Track 00,53.35913648412174,-6.240523501655222,09/02/2013 10:43
Track 00,53.35944283651888,-6.240733191467843,09/02/2013 10:44
Track 00,53.35955811847993,-6.240485442884647,09/02/2013 10:46
Track 00,53.360050776851075,-6.240565823069756,09/02/2013 10:48
Track 00,53.3606053688076,-6.2405049488580735,09/02/2013 10:49
Track 00,53.360568203299245,-6.240533348883113,09/02/2013 12:21
Track 00,53.36007655303728,-6.240491060470208,09/02/2013 12:23
Track 00,53.3595229265987,-6.240488683647317,09/02/2013 12:26
Track 00,53.35938989964107,-6.240628179127013,09/02/2013 12:28
Track 00,53.359087111084506,-6.240533801222645,09/02/2013 12:31
Track 00,53.35878118809822,-6.240999393863395,09/02/2013 12:33
Track 00,53.358665670917354,-6.241127291848217,09/02/2013 12:36
Track 00,53.358296313127774,-6.241625120839085,09/02/2013 12:38
Track 00,53.35795162217461,-6.242193790231416,09/02/2013 12:41
Track 00,53.3578297962489,-6.242319057068695,09/02/2013 12:43
Track 00,53.35755867289447,-6.242792183980381,09/02/2013 12:46
Track 00,53.35715716484471,-6.243311949849711,09/02/2013 12:48
Track 00,53.35688765925575,-6.243803080766613,09/02/2013 12:51
Track 00,53.356760381060965,-6.2439529900611745,09/02/2013 12:53
Track 00,53.35640828028299,-6.244409649055893,09/02/2013 12:55
Track 00,53.356282112302864,-6.244723312920997,09/02/2013 12:58
Track 00,53.35603052857227,-6.245101732329188,09/02/2013 13:00
Track 00,53.35574460022798,-6.2454483745867435,09/02/2013 13:03
Track 00,53.35557363848491,-6.2456058401777,09/02/2013 13:05
Track 00,53.355125697727985,-6.246175882866897,09/02/2013 13:08
Track 00,53.35511187463462,-6.246384433651324,09/02/2013 13:10
Track 00,53.35496490968899,-6.246440913178449,09/02/2013 13:13
Track 00,53.35476561463601,-6.246675172831046,09/02/2013 13:15
Track 00,53.35323415333515,-6.248216920148305,09/02/2013 13:18
Track 00,53.35277545136239,-6.248833443661225,09/02/2013 13:20
Track 00,53.352023090102236,-6.249728505576032,09/02/2013 13:23
