Track Number,Latitude,Longitude,Date and Time
Track 00,53.360587980851825,-6.270171197311355,06/02/2013 00:00
Track 00,53.360641276332586,-6.270103133827718,06/02/2013 05:47
Track 00,53.360595304972065,-6.269569431161598,06/02/2013 05:55
Track 00,53.36027658599968,-6.266143904084768,06/02/2013 06:03
Track 00,53.36154339016527,-6.265359329079547,06/02/2013 06:12
Track 00,53.36146539193573,-6.264844678051806,06/02/2013 06:20
Track 00,53.361472587442464,-6.264930097577229,06/02/2013 09:28
Track 00,53.36100935452647,-6.2649553289762006,06/02/2013 09:29
Track 00,53.36071592415136,-6.265000186980785,06/02/2013 09:30
Track 00,53.36026241825068,-6.2651359842867125,06/02/2013 09:31
Track 00,53.36017629160539,-6.264179846259896,06/02/2013 09:32
Track 00,53.359530116462665,-6.2642695852485675,06/02/2013 09:33
Track 00,53.35905326698214,-6.264319514586648,06/02/2013 09:34
Track 00,53.3587580557346,-6.264439403507156,06/02/2013 09:35
Track 00,53.358583284234626,-6.264417648528348,06/02/2013 09:36
Track 00,53.358273645933316,-6.263659166440184,06/02/2013 09:37
Track 00,53.35804238871362,-6.2631294103591095,06/02/2013 09:38
Track 00,53.35746512221798,-6.2638525353363725,06/02/2013 09:39
Track 00,53.3571895234499,-6.264152860260988,06/02/2013 09:39
Track 00,53.35695223003424,-6.264488768191058,06/02/2013 09:40
Track 00,53.35662853855096,-6.264753121802137,06/02/2013 09:41
Track 00,53.356084036898196,-6.265254425552724,06/02/2013 09:42
Track 00,53.35598947330334,-6.2652601601373075,06/02/2013 09:43
Track 00,53.35556657009,-6.265743009071387,06/02/2013 09:44
Track 00,53.355363199617315,-6.2657844621791,06/02/2013 09:45
Track 00,53.354653635696884,-6.2665183351998985,06/02/2013 09:46
Track 00,53.354272220409435,-6.266898928482357,06/02/2013 09:47
Track 00,53.353097804312654,-6.2681308347317515,06/02/2013 09:48
Track 00,53.35290435495539,-6.26836964906344,06/02/2013 09:49
Track 00,53.35217296988334,-6.268988634834024,06/02/2013 09:50
Track 00,53.35208433593054,-6.269095902559481,06/02/2013 09:51
Track 00,53.351391658614425,-6.2697254457807565,06/02/2013 09:52
Track 00,53.35110115801039,-6.270109288961608,06/02/2013 09:53
Track 00,53.35077626183421,-6.270581189052059,06/02/2013 09:54
Track 00,53.349214170528306,-6.270547026500022,06/02/2013 09:55
Track 00,53.348215661390896,-6.27033174259488,06/02/2013 09:56
Track 00,53.34705618593442,-6.270262621833943,06/02/2013 09:57
Track 00,53.34691631527725,-6.271582252289698,06/02/2013 09:58
Track 00,53.34682742828816,-6.272018908099487,06/02/2013 09:59
Track 00,53.346816299288484,-6.272390332916934,06/02/2013 10:00
Track 00,53.346630217101875,-6.272500266861626,06/02/2013 10:01
Track 00,53.34555646231825,-6.272161938780523,06/02/2013 10:02
Track 00,53.344957061636926,-6.272101878383249,06/02/2013 10:03
Track 00,53.3442296809939,-6.271822370326616,06/02/2013 10:04
Track 00,53.34394647423109,-6.271871124312181,06/02/2013 10:05
Track 00,53.34352600457618,-6.271737347396365,06/02/2013 10:06
Track 00,53.34288635010166,-6.271827654873657,06/02/2013 10:07
Track 00,53.342260446826465,-6.272302319658752,06/02/2013 10:08
Track 00,53.341952365605664,-6.272265364374221,06/02/2013 10:09
Track 00,53.34173163592874,-6.272308023721778,06/02/2013 10:10
Track 00,53.34154166865816,-6.272257067332215,06/02/2013 10:11
Track 00,53.34096059952588,-6.272317366258928,06/02/2013 10:12
Track 00,53.340700188911505,-6.272330775086298,06/02/2013 10:13
Track 00,53.339995896678424,-6.272236060715032,06/02/2013 10:14
Track 00,53.33931265567996,-6.272538556964074,06/02/2013 10:15
Track 00,53.338909851133764,-6.272661603740358,06/02/2013 10:16
Track 00,53.339142155084744,-6.2732509075249485,06/02/2013 10:17
Track 00,53.338719548782926,-6.273378675450019,06/02/2013 10:18
Track 00,53.33776291783469,-6.274520606866088,06/02/2013 10:19
Track 00,53.33738856761362,-6.275221416092792,06/02/2013 10:19
Track 00,53.33722878232543,-6.276014826913837,06/02/2013 10:20
Track 00,53.337273586015506,-6.2774870948171335,06/02/2013 10:21
Track 00,53.33733942571341,-6.278619479559453,06/02/2013 10:22
Track 00,53.337515253888405,-6.278651948070778,06/02/2013 10:23
Track 00,53.33731604733467,-6.2790191601874445,06/02/2013 10:24
Track 00,53.33705836034389,-6.2791430466682305,06/02/2013 10:25
Track 00,53.33721523659924,-6.280021586717849,06/02/2013 10:26
Track 00,53.33680481989705,-6.280321012671831,06/02/2013 10:27
Track 00,53.3362817193238,-6.280674781529797,06/02/2013 10:28
Track 00,53.33624072292719,-6.281270701478496,06/02/2013 10:29
Track 00,53.335998708424015,-6.2815091140113894,06/02/2013 10:30
Track 00,53.33570642268747,-6.281642787511897,06/02/2013 10:31
Track 00,53.33559923376252,-6.282133454593774,06/02/2013 10:32
Track 00,53.33553688090613,-6.2824828617187745,06/02/2013 10:33
Track 00,53.33539534146605,-6.28303887218662,06/02/2013 10:34
Track 00,53.335201624266986,-6.2835610556648875,06/02/2013 10:35
Track 00,53.33486973078018,-6.283394752048009,06/02/2013 10:36
Track 00,53.33465373656861,-6.284330136845964,06/02/2013 10:37
Track 00,53.333989246035586,-6.286150632851794,06/02/2013 10:38
Track 00,53.33375957242127,-6.2868208388814235,06/02/2013 10:39
Track 00,53.33302317091977,-6.287061974243045,06/02/2013 10:40
Track 00,53.33304653345401,-6.287101165327207,06/02/2013 12:11
Track 00,53.33372066502943,-6.286806589884812,06/02/2013 12:13
Track 00,53.333971463826565,-6.286117674495118,06/02/2013 12:15
Track 00,53.33466281040451,-6.284328769700572,06/02/2013 12:17
Track 00,53.334792699075095,-6.283326439106244,06/02/2013 12:19
Track 00,53.33524345497448,-6.283580752512499,06/02/2013 12:21
Track 00,53.33537308900963,-6.282967201704672,06/02/2013 12:23
Track 00,53.33552508446975,-6.282540315824334,06/02/2013 12:25
Track 00,53.33557273496154,-6.282218977183684,06/02/2013 12:27
Track 00,53.33567836601678,-6.281615951412344,06/02/2013 12:29
Track 00,53.3359457759053,-6.281566116354254,06/02/2013 12:31
Track 00,53.3362101088336,-6.281270157021968,06/02/2013 12:33
Track 00,53.33635106079541,-6.280714758122847,06/02/2013 12:35
Track 00,53.33684272834686,-6.280394518009712,06/02/2013 12:37
Track 00,53.33730981206189,-6.279931246579016,06/02/2013 12:39
Track 00,53.337044580073545,-6.279182602819421,06/02/2013 12:41
Track 00,53.33733629004924,-6.2789446268746945,06/02/2013 12:43
Track 00,53.33748091575455,-6.278624390341478,06/02/2013 12:45
Track 00,53.33742919250752,-6.278511880390068,06/02/2013 12:47
Track 00,53.337260911663755,-6.2774602518986,06/02/2013 12:49
Track 00,53.33714357607019,-6.275966629950497,06/02/2013 12:51
Track 00,53.337281474315624,-6.275210792289402,06/02/2013 12:53
Track 00,53.33773847720413,-6.274529351734829,06/02/2013 12:55
Track 00,53.33866740352837,-6.273376899091481,06/02/2013 12:57
Track 00,53.339179433938156,-6.273309888824779,06/02/2013 12:59
Track 00,53.338973344330554,-6.2726370473861675,06/02/2013 13:01
Track 00,53.3393300166325,-6.2724950565515405,06/02/2013 13:03
Track 00,53.340006308024066,-6.27234057642797,06/02/2013 13:05
Track 00,53.340652812951724,-6.272274102175523,06/02/2013 13:07
Track 00,53.341019155879046,-6.272288491758081,06/02/2013 13:09
Track 00,53.34160923485135,-6.272323452885009,06/02/2013 13:11
Track 00,53.34176171328062,-6.2722308028465665,06/02/2013 13:13
Track 00,53.341926482252774,-6.272297168911685,06/02/2013 13:15
Track 00,53.34219954566233,-6.272292543179272,06/02/2013 13:17
Track 00,53.34286652088772,-6.271762886413506,06/02/2013 13:19
Track 00,53.34358423022062,-6.271704057819381,06/02/2013 13:21
Track 00,53.343895060192594,-6.271768425709756,06/02/2013 13:23
Track 00,53.34426438773363,-6.271805386876956,06/02/2013 13:25
Track 00,53.345047252003276,-6.272108431009958,06/02/2013 13:27
Track 00,53.345616272369575,-6.272202446422953,06/02/2013 13:29
Track 00,53.34664394932652,-6.272467970087671,06/02/2013 13:31
Track 00,53.3468893849226,-6.272461741815258,06/02/2013 13:33
Track 00,53.34687999982256,-6.2720902316805685,06/02/2013 13:35
Track 00,53.34695513463925,-6.271527071737949,06/02/2013 13:37
Track 00,53.34811068871328,-6.271913641816934,06/02/2013 13:39
Track 00,53.348234942732766,-6.271278773204013,06/02/2013 13:41
Track 00,53.349137045304815,-6.271379604641905,06/02/2013 13:43
Track 00,53.34968051072511,-6.271422513076748,06/02/2013 13:45
Track 00,53.35045821928322,-6.271194587351677,06/02/2013 13:47
Track 00,53.3506579832198,-6.270944623317852,06/02/2013 13:49
Track 00,53.351593936879404,-6.270455743125782,06/02/2013 13:51
Track 00,53.35161979898971,-6.27037243162926,06/02/2013 13:53
Track 00,53.35187066699762,-6.27092536699944,06/02/2013 13:55
Track 00,53.35224748140035,-6.270558158550838,06/02/2013 13:57
Track 00,53.35226634693122,-6.270548328055384,06/02/2013 17:00
Track 00,53.35208510721141,-6.270037080005349,06/02/2013 17:05
Track 00,53.3524398598619,-6.269772753204028,06/02/2013 17:10
Track 00,53.35290432981019,-6.271234924830358,06/02/2013 17:16
Track 00,53.35298761689623,-6.272093871658614,06/02/2013 17:21
Track 00,53.35325547823444,-6.272116054519003,06/02/2013 17:27
Track 00,53.35353554204042,-6.272720319199643,06/02/2013 17:32
Track 00,53.35363405319265,-6.27293171437863,06/02/2013 17:38
Track 00,53.353909941922346,-6.2730129273307655,06/02/2013 17:43
Track 00,53.35436306582081,-6.273286991843086,06/02/2013 17:49
Track 00,53.35589543974069,-6.2735499889068445,06/02/2013 17:54
Track 00,53.356832612831894,-6.27360588634593,06/02/2013 18:00
Track 00,53.35702246090333,-6.273530155187695,06/02/2013 18:05
Track 00,53.3579129946444,-6.273482420923692,06/02/2013 18:11
Track 00,53.358412906136124,-6.273314306573954,06/02/2013 18:16
Track 00,53.35875900543812,-6.273248822440834,06/02/2013 18:22
Track 00,53.359392175937636,-6.272777503209363,06/02/2013 18:27
Track 00,53.359822442370714,-6.272673207931082,06/02/2013 18:33
Track 00,53.359810462642876,-6.271982347349769,06/02/2013 18:38
Track 00,53.359783247747195,-6.271954658055149,06/02/2013 21:44
Track 00,53.35982575772011,-6.272620573400021,06/02/2013 21:55
Track 00,53.36075150161524,-6.27261175768926,06/02/2013 22:06
Track 00,53.36079519533203,-6.271333251322866,06/02/2013 22:17
Track 00,53.36076085021764,-6.2709205845482145,06/02/2013 22:28
Track 00,53.36066422967351,-6.270598839983757,06/02/2013 22:40
Track 00,53.36067165554667,-6.270378261848927,06/02/2013 22:51
Track 00,53.360627837894754,-6.270166690157012,06/02/2013 23:02
Track 00,53.360678465032315,-6.27012265734751,07/02/2013 05:31
Track 00,53.360609868185975,-6.269599236298385,07/02/2013 05:35
Track 00,53.35930000365389,-6.269843486039204,07/02/2013 05:39
Track 00,53.35919899266562,-6.269820595438468,07/02/2013 05:43
Track 00,53.35896247167253,-6.269767507119785,07/02/2013 05:46
Track 00,53.35857922365146,-6.269414061220125,07/02/2013 05:50
Track 00,53.35812710750325,-6.268981135825443,07/02/2013 05:54
Track 00,53.35787097946693,-6.268727086522786,07/02/2013 05:58
Track 00,53.35766862721718,-6.26854419503126,07/02/2013 06:02
Track 00,53.35715651477242,-6.268166076279898,07/02/2013 06:06
Track 00,53.35685153452367,-6.267914537750109,07/02/2013 06:10
Track 00,53.35662893723786,-6.267260199328707,07/02/2013 06:14
Track 00,53.357019557748224,-6.267033964539137,07/02/2013 06:18
Track 00,53.35693705330664,-6.266809936414422,07/02/2013 06:22
Track 00,53.35684044208016,-6.26631665963857,07/02/2013 06:26
Track 00,53.356665465216636,-6.265908968795444,07/02/2013 06:30
Track 00,53.3569864228809,-6.265699254412989,07/02/2013 06:33
Track 00,53.356609273099004,-6.264663576230833,07/02/2013 06:37
Track 00,53.35609989520897,-6.265286032186959,07/02/2013 06:41
Track 00,53.35603491112128,-6.265347187666144,07/02/2013 06:45
Track 00,53.355617475782715,-6.265705616321521,07/02/2013 06:49
Track 00,53.355822734978005,-6.266738254017089,07/02/2013 06:53
Track 00,53.35581204778154,-6.266632075107585,07/02/2013 09:57
Track 00,53.3555668746086,-6.265678855735576,07/02/2013 10:00
Track 00,53.356013855651845,-6.265313277136038,07/02/2013 10:03
Track 00,53.35614822638956,-6.265174741508765,07/02/2013 10:06
Track 00,53.356679859401844,-6.264736461414606,07/02/2013 10:09
Track 00,53.35695255290463,-6.264469783049522,07/02/2013 10:13
Track 00,53.35720681122748,-6.264071197361734,07/02/2013 10:16
Track 00,53.35751772071203,-6.263806890876584,07/02/2013 10:19
Track 00,53.35807918117131,-6.263197426368368,07/02/2013 10:22
Track 00,53.35841905080011,-6.262651137450449,07/02/2013 10:25
Track 00,53.359073225609386,-6.261981348264783,07/02/2013 10:28
Track 00,53.359468863686374,-6.261422816030792,07/02/2013 10:31
Track 00,53.35974765169189,-6.2612319548226525,07/02/2013 10:35
Track 00,53.36066235460035,-6.260372437596307,07/02/2013 10:38
Track 00,53.36084204354926,-6.260226365414353,07/02/2013 10:41
Track 00,53.36108818961032,-6.259967474813993,07/02/2013 10:44
Track 00,53.361284218774635,-6.259835364625559,07/02/2013 10:47
Track 00,53.361797731604135,-6.25938625558218,07/02/2013 10:50
Track 00,53.36136449363803,-6.257916825671657,07/02/2013 10:53
Track 00,53.361528079850245,-6.257695372742101,07/02/2013 10:57
Track 00,53.36119592702343,-6.256432958518484,07/02/2013 11:00
Track 00,53.36129990012379,-6.25638483480701,07/02/2013 12:33
Track 00,53.361560581327154,-6.257723244150934,07/02/2013 12:38
Track 00,53.36134635807874,-6.257812527722096,07/02/2013 12:43
Track 00,53.36174556447485,-6.2593850326924105,07/02/2013 12:48
Track 00,53.361221558643784,-6.259861197326079,07/02/2013 12:53
Track 00,53.36111521370772,-6.259924637637504,07/02/2013 12:58
Track 00,53.36073953086767,-6.260248609186229,07/02/2013 13:03
Track 00,53.36072084014718,-6.260367900847056,07/02/2013 13:08
Track 00,53.359729231032794,-6.26119330993926,07/02/2013 13:13
Track 00,53.3593902150003,-6.261463525012935,07/02/2013 13:18
Track 00,53.359070508462345,-6.261907393688359,07/02/2013 13:23
Track 00,53.358426693038055,-6.262593484890552,07/02/2013 13:29
Track 00,53.35807407916373,-6.263168418498881,07/02/2013 13:34
Track 00,53.357456330020604,-6.2638140488237735,07/02/2013 13:39
Track 00,53.35714139593173,-6.264141665288042,07/02/2013 13:44
Track 00,53.35689776874393,-6.264443175313291,07/02/2013 13:49
Track 00,53.35669076986043,-6.2646578117491565,07/02/2013 13:54
Track 00,53.35615906831579,-6.265187888431729,07/02/2013 13:59
Track 00,53.35599978328532,-6.2653755027345905,07/02/2013 14:04
Track 00,53.355606794310404,-6.265690204476676,07/02/2013 14:09
Track 00,53.35540421043329,-6.265843292813504,07/02/2013 14:14
Track 00,53.35473238738581,-6.2665537487915515,07/02/2013 14:19
Track 00,53.35422054919386,-6.266964325483677,07/02/2013 14:24
Track 00,53.35310340255381,-6.26815059929259,07/02/2013 14:29
Track 00,53.35293613161593,-6.26837131296722,07/02/2013 14:34
Track 00,53.35220998801512,-6.2690193388875475,07/02/2013 14:39
Track 00,53.352415266548384,-6.269665748823243,07/02/2013 14:44
Track 00,53.35204228227792,-6.2699755142573474,07/02/2013 14:49
Track 00,53.35222241442916,-6.27062454755578,07/02/2013 14:54
Track 00,53.35230114451988,-6.270599528058154,07/02/2013 17:00
Track 00,53.35182992392968,-6.270918523383697,07/02/2013 17:03
Track 00,53.35164112949017,-6.270371003339007,07/02/2013 17:06
Track 00,53.351602748315244,-6.2703430436765855,07/02/2013 17:10
Track 00,53.35056396576732,-6.270921947824674,07/02/2013 17:13
Track 00,53.350556270349436,-6.271240188789619,07/02/2013 17:16
Track 00,53.35038744550134,-6.27197108354741,07/02/2013 17:20
Track 00,53.350204841301434,-6.272471077381471,07/02/2013 17:23
Track 00,53.35019872976003,-6.273147690767967,07/02/2013 17:26
Track 00,53.350192777003834,-6.2735830550295715,07/02/2013 17:30
Track 00,53.35015055286995,-6.274574563946411,07/02/2013 17:33
Track 00,53.34991415523375,-6.275676440743524,07/02/2013 17:36
Track 00,53.34980890875575,-6.276858919351122,07/02/2013 17:40
Track 00,53.34975701301034,-6.277674935124699,07/02/2013 17:43
Track 00,53.34993193315042,-6.279773316065733,07/02/2013 17:46
Track 00,53.35001790127493,-6.281688218349041,07/02/2013 17:50
Track 00,53.35036129936453,-6.281800188435186,07/02/2013 17:53
Track 00,53.34999717211811,-6.283351407500148,07/02/2013 17:56
Track 00,53.349904307940115,-6.2839460529382825,07/02/2013 18:00
Track 00,53.35025244687475,-6.284135597157638,07/02/2013 18:03
Track 00,53.35018999693829,-6.284710964820213,07/02/2013 18:06
Track 00,53.350228182949785,-6.284714645687797,07/02/2013 21:10
Track 00,53.350328267996396,-6.284121900886429,07/02/2013 21:14
Track 00,53.34985729309771,-6.2839390737485,07/02/2013 21:18
Track 00,53.349953567522256,-6.2833616164052675,07/02/2013 21:23
Track 00,53.35036955160363,-6.281787073104992,07/02/2013 21:27
Track 00,53.35046490804748,-6.2818036923771885,07/02/2013 21:31
Track 00,53.350516346681204,-6.2806647537803935,07/02/2013 21:36
Track 00,53.350576838461194,-6.279522509695287,07/02/2013 21:40
Track 00,53.350634569269836,-6.277729956986528,07/02/2013 21:44
Track 00,53.35075427727269,-6.275806291156063,07/02/2013 21:49
Track 00,53.35075087428628,-6.274229999642687,07/02/2013 21:53
Track 00,53.35140022490581,-6.273798099649775,07/02/2013 21:57
Track 00,53.3516711059556,-6.273530231008592,07/02/2013 22:02
Track 00,53.3521238292388,-6.273400528219187,07/02/2013 22:06
Track 00,53.353505598871266,-6.272870404161288,07/02/2013 22:10
Track 00,53.353631647294634,-6.272939408709718,07/02/2013 22:15
Track 00,53.35390583384003,-6.2729286043845915,07/02/2013 22:19
Track 00,53.354443757428236,-6.273230618417771,07/02/2013 22:23
Track 00,53.355868519450794,-6.273543249256695,07/02/2013 22:27
Track 00,53.35687599879165,-6.273651717183902,07/02/2013 22:32
Track 00,53.35701234711704,-6.273569624499465,07/02/2013 22:36
Track 00,53.35788492263774,-6.273448307310105,07/02/2013 22:40
Track 00,53.3583989589657,-6.2733251303192965,07/02/2013 22:45
Track 00,53.35873488262098,-6.273236786565582,07/02/2013 22:49
Track 00,53.359375857045436,-6.272803822314467,07/02/2013 22:53
Track 00,53.35984628376868,-6.272579634602964,07/02/2013 22:58
Track 00,53.3608516453573,-6.272676111077343,07/02/2013 23:02
Track 00,53.360742633379225,-6.271360961625599,07/02/2013 23:06
Track 00,53.36067576427303,-6.270861203013267,07/02/2013 23:11
Track 00,53.36061360600505,-6.270576267227131,07/02/2013 23:15
Track 00,53.36067064513645,-6.270460707996689,07/02/2013 23:19
Track 00,53.36063709499927,-6.270108666933894,07/02/2013 23:24
Track 00,53.360690581540005,-6.270153271214486,08/02/2013 05:32
Track 00,53.36054554849832,-6.269558913634422,08/02/2013 05:34
Track 00,53.35932684692318,-6.269850971756376,08/02/2013 05:36
Track 00,53.35917590840945,-6.2698000700262355,08/02/2013 05:38
Track 00,53.358995968093346,-6.269771534589476,08/02/2013 05:40
Track 00,53.358601067755664,-6.269354506995896,08/02/2013 05:42
Track 00,53.35813502940959,-6.268972999524845,08/02/2013 05:44
Track 00,53.35781592235539,-6.268688325258887,08/02/2013 05:46
Track 00,53.35762614642413,-6.2686401384848205,08/02/2013 05:48
Track 00,53.35706079665051,-6.268225150827479,08/02/2013 05:50
Track 00,53.35681450520298,-6.2679110435691285,08/02/2013 05:52
Track 00,53.356443312765826,-6.267913541909944,08/02/2013 05:54
Track 00,53.356081036886486,-6.268030388618269,08/02/2013 05:57
Track 00,53.35566388156716,-6.268267257416279,08/02/2013 05:59
Track 00,53.35555463095264,-6.268257131993831,08/02/2013 06:01
Track 00,53.35537976073575,-6.268388987587754,08/02/2013 06:03
Track 00,53.35504537420134,-6.268542860654018,08/02/2013 06:05
Track 00,53.35486846355181,-6.268717938496289,08/02/2013 06:07
Track 00,53.35469458256949,-6.26873175287567,08/02/2013 06:09
Track 00,53.35431144084647,-6.269125867394165,08/02/2013 06:11
Track 00,53.354079095287254,-6.269463292361761,08/02/2013 06:13
Track 00,53.35384726173534,-6.269648535562403,08/02/2013 06:15
Track 00,53.353665786668785,-6.269945258486217,08/02/2013 06:17
Track 00,53.35286894637913,-6.268384442520559,08/02/2013 06:19
Track 00,53.352116737506286,-6.269084016188522,08/02/2013 06:21
Track 00,53.35245305521264,-6.269671045556288,08/02/2013 06:23
Track 00,53.352089403595855,-6.269976851985297,08/02/2013 06:25
Track 00,53.35221111849696,-6.270626166342432,08/02/2013 06:27
Track 00,53.352189729413304,-6.270626608715741,08/02/2013 09:30
Track 00,53.35200972175756,-6.269988259405768,08/02/2013 09:37
Track 00,53.35239659010151,-6.269707088953254,08/02/2013 09:44
Track 00,53.352866214150346,-6.271231015493902,08/02/2013 09:51
Track 00,53.352936023652845,-6.27216375305619,08/02/2013 09:58
Track 00,53.353218938595646,-6.272028169322245,08/02/2013 10:05
Track 00,53.353548066246425,-6.2727643422612305,08/02/2013 10:12
Track 00,53.35367197881659,-6.272975620635314,08/02/2013 10:19
Track 00,53.35384994403675,-6.272927033004401,08/02/2013 10:26
Track 00,53.35437311601649,-6.273206514232023,08/02/2013 10:33
Track 00,53.355886952889854,-6.2734839866103815,08/02/2013 10:40
Track 00,53.355845821770544,-6.272904487733465,08/02/2013 10:47
Track 00,53.35591443599925,-6.272473746487252,08/02/2013 10:54
Track 00,53.35572113044064,-6.272558900937095,08/02/2013 11:01
Track 00,53.35513128307865,-6.272796956173719,08/02/2013 11:08
Track 00,53.35513174859324,-6.272726642325217,08/02/2013 12:45
Track 00,53.355653902744244,-6.272531784307724,08/02/2013 12:50
Track 00,53.355890427220444,-6.272521484221509,08/02/2013 12:55
Track 00,53.355888899284416,-6.272901246602631,08/02/2013 13:00
Track 00,53.35595337782089,-6.273529277914587,08/02/2013 13:05
Track 00,53.3544126620585,-6.273318821984112,08/02/2013 13:10
