Track Number,Latitude,Longitude,Date and Time
Track 01,53.36078701149025,-6.288404589070249,06/02/2013 00:00
Track 01,53.360821550484154,-6.288400188255802,06/02/2013 05:58
Track 01,53.36123358366775,-6.287883080791072,06/02/2013 06:00
Track 01,53.36118694485641,-6.286186818147514,06/02/2013 06:01
Track 01,53.36112865142501,-6.28550999813606,06/02/2013 06:03
Track 01,53.36103822521328,-6.283382886571099,06/02/2013 06:05
Track 01,53.36101630801906,-6.282688550850895,06/02/2013 06:07
Track 01,53.36090643783093,-6.279462555114578,06/02/2013 06:08
Track 01,53.36099359188402,-6.279103031872275,06/02/2013 06:10
Track 01,53.36086824019577,-6.277703576290074,06/02/2013 06:12
Track 01,53.36081181667658,-6.2769789193479495,06/02/2013 06:14
Track 01,53.360778852455184,-6.27510870384238,06/02/2013 06:15
Track 01,53.36077608841182,-6.273766608526241,06/02/2013 06:17
Track 01,53.360791168542484,-6.272662015592867,06/02/2013 06:19
Track 01,53.36072404669448,-6.271366400062072,06/02/2013 06:21
Track 01,53.360689508317115,-6.2709597398230175,06/02/2013 06:22
Track 01,53.36062715801659,-6.270514789331777,06/02/2013 06:24
Track 01,53.36068313362144,-6.27038132795116,06/02/2013 06:26
Track 01,53.36059330434586,-6.270167615334961,06/02/2013 06:28
Track 01,53.3605218367895,-6.269617888157751,06/02/2013 06:29
Track 01,53.36036546635635,-6.26618987731216,06/02/2013 06:31
Track 01,53.360164080844605,-6.26515877040328,06/02/2013 06:33
Track 01,53.36014927684713,-6.264182371986393,06/02/2013 06:35
Track 01,53.359558335384,-6.264263696016892,06/02/2013 06:36
Track 01,53.359449659219,-6.263337253645118,06/02/2013 06:38
Track 01,53.35929490596399,-6.2628465070279145,06/02/2013 06:40
Track 01,53.35905472214025,-6.261967699640821,06/02/2013 06:42
Track 01,53.358483047597964,-6.26078634876304,06/02/2013 06:43
Track 01,53.35750144750411,-6.259745429796204,06/02/2013 06:45
Track 01,53.356931445823406,-6.25917525690635,06/02/2013 06:47
Track 01,53.3568025245304,-6.259072696138548,06/02/2013 06:49
Track 01,53.355734430233696,-6.258073705835646,06/02/2013 06:50
Track 01,53.355636273230616,-6.257903751003115,06/02/2013 06:52
Track 01,53.35441739829799,-6.257108139353874,06/02/2013 06:54
Track 01,53.35425666609817,-6.256920170321602,06/02/2013 06:56
Track 01,53.35416245506753,-6.256893699233439,06/02/2013 06:57
Track 01,53.3541316530651,-6.256760231117215,06/02/2013 06:59
Track 01,53.35299276081212,-6.256001918966878,06/02/2013 07:01
Track 01,53.35239201341428,-6.255546290083065,06/02/2013 07:03
Track 01,53.35153315748451,-6.254940376849621,06/02/2013 07:04
Track 01,53.350745259641585,-6.254428047008945,06/02/2013 07:06
Track 01,53.34995933823817,-6.253898841522877,06/02/2013 07:08
Track 01,53.34982474707144,-6.253768865106343,06/02/2013 07:10
Track 01,53.34947686045922,-6.2533943879098155,06/02/2013 07:12
Track 01,53.349416103440376,-6.252303927257993,06/02/2013 07:13
Track 01,53.34927850614291,-6.2518366483909835,06/02/2013 07:15
Track 01,53.3490796343598,-6.251639872993546,06/02/2013 07:17
Track 01,53.34840957701459,-6.251501868980324,06/02/2013 07:19
Track 01,53.34818812762906,-6.251589592914711,06/02/2013 07:20
Track 01,53.34749052477817,-6.251786497352399,06/02/2013 07:22
Track 01,53.3472651645947,-6.2513753981686,06/02/2013 07:24
Track 01,53.34712455832679,-6.250147698899524,06/02/2013 07:26
Track 01,53.34637372749252,-6.250305476957482,06/02/2013 07:27
Track 01,53.34564412388145,-6.250327812008052,06/02/2013 07:29
Track 01,53.34562534897922,-6.249752764832149,06/02/2013 07:31
Track 01,53.345567074495285,-6.249307051208624,06/02/2013 07:33
Track 01,53.34549473729406,-6.248975411146158,06/02/2013 07:34
Track 01,53.345428602265436,-6.248405424761305,06/02/2013 07:36
Track 01,53.345371367766234,-6.247976557955106,06/02/2013 07:38
Track 01,53.34526082281713,-6.2476830241232975,06/02/2013 07:40
Track 01,53.34490164383306,-6.247080957613488,06/02/2013 07:41
Track 01,53.34440355460711,-6.246858991627546,06/02/2013 07:43
Track 01,53.343628871342275,-6.246461460674913,06/02/2013 07:45
Track 01,53.343227797790526,-6.2445462229256865,06/02/2013 07:47
Track 01,53.34316146452675,-6.2445540179003745,06/02/2013 10:48
Track 01,53.3435682421144,-6.24642951345245,06/02/2013 10:51
Track 01,53.3438106974296,-6.24743328824371,06/02/2013 10:55
Track 01,53.34388490396693,-6.247833294037638,06/02/2013 10:58
Track 01,53.34403738385751,-6.248676228790495,06/02/2013 11:01
Track 01,53.34409152228747,-6.249168750639005,06/02/2013 11:04
Track 01,53.344242806888126,-6.249595556785929,06/02/2013 11:07
Track 01,53.34462725827668,-6.251493202934315,06/02/2013 11:10
Track 01,53.3447961916569,-6.25218543968987,06/02/2013 11:13
Track 01,53.34489216780926,-6.253156582501018,06/02/2013 11:16
Track 01,53.34520700569841,-6.254604110061674,06/02/2013 11:19
Track 01,53.34523042808859,-6.254996342917614,06/02/2013 11:22
Track 01,53.34547587539259,-6.255979888129217,06/02/2013 11:25
Track 01,53.34568360708221,-6.256971119756358,06/02/2013 11:28
Track 01,53.34569066268216,-6.257503612362906,06/02/2013 11:31
Track 01,53.34588319703897,-6.257295520755501,06/02/2013 11:34
Track 01,53.34682137695623,-6.258558933467212,06/02/2013 11:37
Track 01,53.34691282047585,-6.258686318621256,06/02/2013 11:40
Track 01,53.34698903245601,-6.2588659429754285,06/02/2013 11:43
Track 01,53.34762834220082,-6.259164880992308,06/02/2013 11:46
Track 01,53.34759123738337,-6.259355679449854,06/02/2013 11:50
Track 01,53.34838624581922,-6.259769577770375,06/02/2013 11:53
Track 01,53.34905501063865,-6.260046138134273,06/02/2013 11:56
Track 01,53.34983903094241,-6.260310761048999,06/02/2013 11:59
Track 01,53.349694781937636,-6.260998074854873,06/02/2013 12:02
Track 01,53.349557413461326,-6.261813192567544,06/02/2013 12:05
Track 01,53.35016942540661,-6.262420346202179,06/02/2013 12:08
Track 01,53.35088205661478,-6.263204872011184,06/02/2013 12:11
Track 01,53.351303481483086,-6.263663796467892,06/02/2013 12:14
Track 01,53.350930270431,-6.264533417833945,06/02/2013 12:17
Track 01,53.35091735414162,-6.264790459658448,06/02/2013 12:20
Track 01,53.35101370280797,-6.264790965648022,06/02/2013 12:23
Track 01,53.35097724642074,-6.264846960550917,06/02/2013 13:56
Track 01,53.35214335721847,-6.266813516491629,06/02/2013 13:58
Track 01,53.352631040939876,-6.267894129439395,06/02/2013 14:00
Track 01,53.352964345644345,-6.268302786513138,06/02/2013 14:02
